location,datetime,temp_c
bath_1,5/29/2020 13:23,15.378
bath_1,5/29/2020 13:28,15.473
bath_1,5/29/2020 13:33,15.473
bath_1,5/29/2020 13:38,15.473
bath_1,5/29/2020 13:43,15.473
bath_1,5/29/2020 13:48,15.473
bath_1,5/29/2020 13:53,15.473
bath_1,5/29/2020 13:58,15.473
bath_1,5/29/2020 14:03,15.473
bath_1,5/29/2020 14:08,15.569
bath_1,5/29/2020 14:13,15.473
bath_1,5/29/2020 14:18,15.473
bath_1,5/29/2020 14:23,15.473
bath_1,5/29/2020 14:28,15.473
bath_1,5/29/2020 14:33,15.473
bath_1,5/29/2020 14:38,15.473
bath_1,5/29/2020 14:43,15.569
bath_1,5/29/2020 14:48,15.569
bath_1,5/29/2020 14:53,15.569
bath_1,5/29/2020 14:58,15.569
bath_1,5/29/2020 15:03,15.569
bath_1,5/29/2020 15:08,15.569
bath_1,5/29/2020 15:13,15.569
bath_1,5/29/2020 15:18,15.569
bath_1,5/29/2020 15:23,15.473
bath_1,5/29/2020 15:28,15.569
bath_1,5/29/2020 15:33,15.569
bath_1,5/29/2020 15:38,15.569
bath_1,5/29/2020 15:43,15.569
bath_1,5/29/2020 15:48,15.569
bath_1,5/29/2020 15:53,15.569
bath_1,5/29/2020 15:58,15.569
bath_1,5/29/2020 16:03,15.569
bath_1,5/29/2020 16:08,15.569
bath_1,5/29/2020 16:13,15.569
bath_1,5/29/2020 16:18,15.569
bath_1,5/29/2020 16:23,15.569
bath_1,5/29/2020 16:28,15.569
bath_1,5/29/2020 16:33,15.569
bath_1,5/29/2020 16:38,15.569
bath_1,5/29/2020 16:43,15.569
bath_1,5/29/2020 16:48,15.569
bath_1,5/29/2020 16:53,15.569
bath_1,5/29/2020 16:58,15.569
bath_1,5/29/2020 17:03,15.664
bath_1,5/29/2020 17:08,15.664
bath_1,5/29/2020 17:13,15.664
bath_1,5/29/2020 17:18,15.664
bath_1,5/29/2020 17:23,15.664
bath_1,5/29/2020 17:28,15.664
bath_1,5/29/2020 17:33,15.569
bath_1,5/29/2020 17:38,15.569
bath_1,5/29/2020 17:43,15.569
bath_1,5/29/2020 17:48,15.569
bath_1,5/29/2020 17:53,15.569
bath_1,5/29/2020 17:58,15.473
bath_1,5/29/2020 18:03,15.473
bath_1,5/29/2020 18:08,15.473
bath_1,5/29/2020 18:13,15.378
bath_1,5/29/2020 18:18,15.378
bath_1,5/29/2020 18:23,15.378
bath_1,5/29/2020 18:28,15.282
bath_1,5/29/2020 18:33,15.282
bath_1,5/29/2020 18:38,15.187
bath_1,5/29/2020 18:43,15.091
bath_1,5/29/2020 18:48,15.091
bath_1,5/29/2020 18:53,15.091
bath_1,5/29/2020 18:58,14.996
bath_1,5/29/2020 19:03,14.996
bath_1,5/29/2020 19:08,14.996
bath_1,5/29/2020 19:13,14.9
bath_1,5/29/2020 19:18,14.9
bath_1,5/29/2020 19:23,14.9
bath_1,5/29/2020 19:28,14.804
bath_1,5/29/2020 19:33,14.804
bath_1,5/29/2020 19:38,14.804
bath_1,5/29/2020 19:43,14.804
bath_1,5/29/2020 19:48,14.709
bath_1,5/29/2020 19:53,14.709
bath_1,5/29/2020 19:58,14.709
bath_1,5/29/2020 20:03,14.709
bath_1,5/29/2020 20:08,14.613
bath_1,5/29/2020 20:13,14.613
bath_1,5/29/2020 20:18,14.613
bath_1,5/29/2020 20:23,14.517
bath_1,5/29/2020 20:28,14.517
bath_1,5/29/2020 20:33,14.517
bath_1,5/29/2020 20:38,14.517
bath_1,5/29/2020 20:43,14.421
bath_1,5/29/2020 20:48,14.421
bath_1,5/29/2020 20:53,14.421
bath_1,5/29/2020 20:58,14.421
bath_1,5/29/2020 21:03,14.421
bath_1,5/29/2020 21:08,14.325
